kepid,kepid_count,koi_disposition
4948863,1,FALSE POSITIVE
4949214,1,FALSE POSITIVE
4950557,1,FALSE POSITIVE
5000179,1,FALSE POSITIVE
5017058,1,FALSE POSITIVE
5306383,1,FALSE POSITIVE
5565707,1,FALSE POSITIVE
1293031,1,FALSE POSITIVE
6463499,1,FALSE POSITIVE
8254882,1,FALSE POSITIVE
9027841,1,FALSE POSITIVE
8890924,2,FALSE POSITIVE
5992210,1,FALSE POSITIVE
9302543,1,FALSE POSITIVE
2830919,1,FALSE POSITIVE
2694632,1,FALSE POSITIVE
9597411,1,FALSE POSITIVE
4845862,1,FALSE POSITIVE
6593734,1,FALSE POSITIVE
5956354,1,FALSE POSITIVE
11913072,1,FALSE POSITIVE
9083470,1,FALSE POSITIVE
4544684,1,FALSE POSITIVE
4851239,1,FALSE POSITIVE
3848919,1,FALSE POSITIVE
3854101,1,FALSE POSITIVE
3859890,1,FALSE POSITIVE
3867593,1,FALSE POSITIVE
3953106,1,FALSE POSITIVE
6525196,1,FALSE POSITIVE
6526377,1,FALSE POSITIVE
6527229,1,FALSE POSITIVE
6042214,1,FALSE POSITIVE
8718273,1,FALSE POSITIVE
8742270,1,FALSE POSITIVE
10817600,1,FALSE POSITIVE
10855545,1,FALSE POSITIVE
10905641,1,FALSE POSITIVE
10920086,1,FALSE POSITIVE
7295570,1,FALSE POSITIVE
7362852,1,FALSE POSITIVE
7373877,1,FALSE POSITIVE
7436177,1,FALSE POSITIVE
7537945,1,FALSE POSITIVE
7624297,1,FALSE POSITIVE
5738698,1,FALSE POSITIVE
5768927,1,FALSE POSITIVE
5814635,1,FALSE POSITIVE
5816144,1,FALSE POSITIVE
5817566,1,FALSE POSITIVE
2305372,1,FALSE POSITIVE
2306740,1,FALSE POSITIVE
2308957,1,FALSE POSITIVE
2437452,1,FALSE POSITIVE
2437804,1,FALSE POSITIVE
3938073,1,FALSE POSITIVE
3973002,1,FALSE POSITIVE
4049108,1,FALSE POSITIVE
3973504,1,FALSE POSITIVE
4055092,1,FALSE POSITIVE
4067549,1,FALSE POSITIVE
5018787,1,FALSE POSITIVE
5021732,1,FALSE POSITIVE
5022440,1,FALSE POSITIVE
5022900,1,FALSE POSITIVE
5024126,1,FALSE POSITIVE
6042031,1,FALSE POSITIVE
5475735,1,FALSE POSITIVE
4376644,1,FALSE POSITIVE
9402583,1,FALSE POSITIVE
8700537,1,FALSE POSITIVE
3336845,1,FALSE POSITIVE
4247092,1,FALSE POSITIVE
6525280,1,FALSE POSITIVE
4861784,1,FALSE POSITIVE
9588822,1,FALSE POSITIVE
6629993,1,FALSE POSITIVE
8109107,1,FALSE POSITIVE
11912911,1,FALSE POSITIVE
7045435,1,FALSE POSITIVE
8573168,1,FALSE POSITIVE
10801249,1,FALSE POSITIVE
8044600,1,FALSE POSITIVE
7870282,1,FALSE POSITIVE
5282477,1,FALSE POSITIVE
8129005,1,FALSE POSITIVE
9827596,1,FALSE POSITIVE
3343281,1,FALSE POSITIVE
3962728,1,FALSE POSITIVE
3973549,1,FALSE POSITIVE
4058169,1,FALSE POSITIVE
4077252,1,FALSE POSITIVE
4144238,1,FALSE POSITIVE
4160006,1,FALSE POSITIVE
6543674,1,FALSE POSITIVE
6594945,1,FALSE POSITIVE
6612411,1,FALSE POSITIVE
6615600,1,FALSE POSITIVE
6634112,1,FALSE POSITIVE
8747222,1,FALSE POSITIVE
8766285,1,FALSE POSITIVE
8823893,1,FALSE POSITIVE
8904714,1,FALSE POSITIVE
10977671,1,FALSE POSITIVE
11046870,1,FALSE POSITIVE
11076176,1,FALSE POSITIVE
7695093,1,FALSE POSITIVE
7749318,1,FALSE POSITIVE
7777397,1,FALSE POSITIVE
7830321,1,FALSE POSITIVE
7841986,1,FALSE POSITIVE
7877820,1,FALSE POSITIVE
5952403,1,FALSE POSITIVE
5955321,1,FALSE POSITIVE
6197038,1,FALSE POSITIVE
2438061,1,FALSE POSITIVE
2438062,1,FALSE POSITIVE
2438517,1,FALSE POSITIVE
2576197,1,FALSE POSITIVE
2442084,1,FALSE POSITIVE
4069213,1,FALSE POSITIVE
4075064,1,FALSE POSITIVE
4076952,1,FALSE POSITIVE
4078693,1,FALSE POSITIVE
4142768,1,FALSE POSITIVE
4149684,1,FALSE POSITIVE
5025217,1,FALSE POSITIVE
5025294,1,FALSE POSITIVE
5026187,1,FALSE POSITIVE
5031882,1,FALSE POSITIVE
5036516,1,FALSE POSITIVE
5036530,1,FALSE POSITIVE
5036538,1,FALSE POSITIVE
10858785,1,FALSE POSITIVE
9640907,1,FALSE POSITIVE
9490653,1,FALSE POSITIVE
3328027,1,FALSE POSITIVE
9640931,1,FALSE POSITIVE
9640962,1,FALSE POSITIVE
5876360,1,FALSE POSITIVE
5026326,1,FALSE POSITIVE
11670599,1,FALSE POSITIVE
10156055,1,FALSE POSITIVE
5024177,1,FALSE POSITIVE
10427700,1,FALSE POSITIVE
3247503,1,FALSE POSITIVE
12069414,1,FALSE POSITIVE
9345819,1,FALSE POSITIVE
9967884,1,FALSE POSITIVE
11137065,1,FALSE POSITIVE
5955621,1,FALSE POSITIVE
2711597,1,FALSE POSITIVE
5471566,1,FALSE POSITIVE
5814013,1,FALSE POSITIVE
7117355,1,FALSE POSITIVE
9509223,1,FALSE POSITIVE
6720773,1,FALSE POSITIVE
4245861,1,FALSE POSITIVE
4253860,1,FALSE POSITIVE
4276114,1,FALSE POSITIVE
4365461,1,FALSE POSITIVE
4366923,1,FALSE POSITIVE
4455763,1,FALSE POSITIVE
6681473,1,FALSE POSITIVE
6695801,1,FALSE POSITIVE
6699562,1,FALSE POSITIVE
6200715,1,FALSE POSITIVE
8935352,1,FALSE POSITIVE
8939211,1,FALSE POSITIVE
8939650,1,FALSE POSITIVE
9026007,1,FALSE POSITIVE
11090561,1,FALSE POSITIVE
11176166,2,FALSE POSITIVE
11341314,1,FALSE POSITIVE
11401845,1,FALSE POSITIVE
7914906,1,FALSE POSITIVE
8019043,2,FALSE POSITIVE
8019043,2,FALSE POSITIVE
8023317,1,FALSE POSITIVE
8121067,1,FALSE POSITIVE
8153568,1,FALSE POSITIVE
6362386,1,FALSE POSITIVE
6449358,1,FALSE POSITIVE
6674908,1,FALSE POSITIVE
6967278,1,FALSE POSITIVE
7108433,1,FALSE POSITIVE
7129465,1,FALSE POSITIVE
2557430,1,FALSE POSITIVE
2568971,1,FALSE POSITIVE
2570505,1,FALSE POSITIVE
2570767,1,FALSE POSITIVE
2576692,1,FALSE POSITIVE
2580872,1,FALSE POSITIVE
2583777,1,FALSE POSITIVE
4150703,1,FALSE POSITIVE
4157488,1,FALSE POSITIVE
4160669,1,FALSE POSITIVE
4174507,1,FALSE POSITIVE
4180396,1,FALSE POSITIVE
5042785,1,FALSE POSITIVE
5078879,1,FALSE POSITIVE
5080346,1,FALSE POSITIVE
5282051,1,FALSE POSITIVE
5080652,1,FALSE POSITIVE
5083252,1,FALSE POSITIVE
5091614,1,FALSE POSITIVE
3248033,1,FALSE POSITIVE
10936786,1,FALSE POSITIVE
9899315,1,FALSE POSITIVE
9541089,1,FALSE POSITIVE
4949751,1,FALSE POSITIVE
5449777,1,FALSE POSITIVE
5563937,1,FALSE POSITIVE
10736179,1,FALSE POSITIVE
9849884,1,FALSE POSITIVE
11243547,1,FALSE POSITIVE
7032001,1,FALSE POSITIVE
2578017,1,FALSE POSITIVE
9602421,1,FALSE POSITIVE
4544628,1,FALSE POSITIVE
4665991,1,FALSE POSITIVE
7117549,1,FALSE POSITIVE
11824222,1,FALSE POSITIVE
4570555,1,FALSE POSITIVE
4586482,1,FALSE POSITIVE
4678873,1,FALSE POSITIVE
6889235,1,FALSE POSITIVE
6784887,1,FALSE POSITIVE
6864891,1,FALSE POSITIVE
6891512,1,FALSE POSITIVE
9049550,1,FALSE POSITIVE
9049697,1,FALSE POSITIVE
9101279,1,FALSE POSITIVE
9108058,1,FALSE POSITIVE
9116075,1,FALSE POSITIVE
11506938,1,FALSE POSITIVE
11513441,1,FALSE POSITIVE
11599937,1,FALSE POSITIVE
8167938,1,FALSE POSITIVE
8167978,1,FALSE POSITIVE
8168581,1,FALSE POSITIVE
8230809,1,FALSE POSITIVE
8364115,1,FALSE POSITIVE
7422883,1,FALSE POSITIVE
7622059,1,FALSE POSITIVE
7750740,1,FALSE POSITIVE
7779942,1,FALSE POSITIVE
7838906,2,FALSE POSITIVE
2693092,1,FALSE POSITIVE
2708156,1,FALSE POSITIVE
2708172,1,FALSE POSITIVE
2708445,1,FALSE POSITIVE
2708614,1,FALSE POSITIVE
4245897,1,FALSE POSITIVE
4252226,1,FALSE POSITIVE
4261960,1,FALSE POSITIVE
4269252,1,FALSE POSITIVE
4281895,1,FALSE POSITIVE
5095269,1,FALSE POSITIVE
5111801,1,FALSE POSITIVE
5112198,1,FALSE POSITIVE
5113809,1,FALSE POSITIVE
5115178,1,FALSE POSITIVE
5125048,1,FALSE POSITIVE
5126627,1,FALSE POSITIVE
10858737,1,FALSE POSITIVE
9406892,1,FALSE POSITIVE
3124598,1,FALSE POSITIVE
5817533,1,FALSE POSITIVE
7681230,1,FALSE POSITIVE
12107008,1,FALSE POSITIVE
5003117,1,FALSE POSITIVE
7847104,1,FALSE POSITIVE
5478055,1,FALSE POSITIVE
6891513,1,FALSE POSITIVE
4579598,1,FALSE POSITIVE
9577855,1,FALSE POSITIVE
9873759,1,FALSE POSITIVE
7435780,1,FALSE POSITIVE
8938937,1,FALSE POSITIVE
9474232,1,FALSE POSITIVE
3859151,1,FALSE POSITIVE
9850966,1,FALSE POSITIVE
8094120,1,FALSE POSITIVE
6522824,1,FALSE POSITIVE
4750341,1,FALSE POSITIVE
4059887,1,FALSE POSITIVE
4732015,1,FALSE POSITIVE
4769799,1,FALSE POSITIVE
4815612,1,FALSE POSITIVE
4840327,1,FALSE POSITIVE
4863260,1,FALSE POSITIVE
6948815,1,FALSE POSITIVE
7022603,1,FALSE POSITIVE
7047299,1,FALSE POSITIVE
9142225,1,FALSE POSITIVE
9955262,1,FALSE POSITIVE
9180282,1,FALSE POSITIVE
11601972,1,FALSE POSITIVE
11615258,1,FALSE POSITIVE
9552608,1,FALSE POSITIVE
8458207,1,FALSE POSITIVE
8580438,1,FALSE POSITIVE
8581232,1,FALSE POSITIVE
8655458,1,FALSE POSITIVE
8695779,1,FALSE POSITIVE
8953059,1,FALSE POSITIVE
7838906,2,FALSE POSITIVE
7940533,1,FALSE POSITIVE
8043882,1,FALSE POSITIVE
8095099,1,FALSE POSITIVE
2711114,1,FALSE POSITIVE
2720354,1,FALSE POSITIVE
2852560,1,FALSE POSITIVE
2856960,1,FALSE POSITIVE
4284147,1,FALSE POSITIVE
4349935,1,FALSE POSITIVE
4352168,1,FALSE POSITIVE
4356621,1,FALSE POSITIVE
4357985,1,FALSE POSITIVE
5164794,1,FALSE POSITIVE
5172274,1,FALSE POSITIVE
5174492,1,FALSE POSITIVE
5174920,1,FALSE POSITIVE
5181455,1,FALSE POSITIVE
5193386,1,FALSE POSITIVE
3548639,1,FALSE POSITIVE
8508126,1,FALSE POSITIVE
12734396,1,FALSE POSITIVE
7777522,1,FALSE POSITIVE
9597729,2,FALSE POSITIVE
9597729,2,FALSE POSITIVE
7031942,1,FALSE POSITIVE
3438976,1,FALSE POSITIVE
6610064,1,FALSE POSITIVE
6879865,1,FALSE POSITIVE
2710623,1,FALSE POSITIVE
3330684,1,FALSE POSITIVE
3644505,1,FALSE POSITIVE
4664743,1,FALSE POSITIVE
11076276,1,FALSE POSITIVE
5802292,1,FALSE POSITIVE
10031918,1,FALSE POSITIVE
4914399,1,FALSE POSITIVE
4945035,1,FALSE POSITIVE
4946581,1,FALSE POSITIVE
4953262,1,FALSE POSITIVE
7115671,1,FALSE POSITIVE
7204233,1,FALSE POSITIVE
6758917,1,FALSE POSITIVE
7352727,1,FALSE POSITIVE
9268456,1,FALSE POSITIVE
9304976,1,FALSE POSITIVE
9390655,1,FALSE POSITIVE
9394762,1,FALSE POSITIVE
9402670,1,FALSE POSITIVE
11905398,1,FALSE POSITIVE
11924426,1,FALSE POSITIVE
11968514,1,FALSE POSITIVE
12253490,1,FALSE POSITIVE
9048145,1,FALSE POSITIVE
9214712,2,FALSE POSITIVE
9214712,2,FALSE POSITIVE
9214715,2,FALSE POSITIVE
8823868,1,FALSE POSITIVE
8197761,1,FALSE POSITIVE
8265156,1,FALSE POSITIVE
8517303,1,FALSE POSITIVE
2860594,1,FALSE POSITIVE
2860788,1,FALSE POSITIVE
2969638,1,FALSE POSITIVE
2973509,1,FALSE POSITIVE
2998124,1,FALSE POSITIVE
4367544,1,FALSE POSITIVE
4372410,1,FALSE POSITIVE
4372961,1,FALSE POSITIVE
4375101,1,FALSE POSITIVE
4380283,1,FALSE POSITIVE
4445630,1,FALSE POSITIVE
5199978,1,FALSE POSITIVE
5211470,2,FALSE POSITIVE
5211470,2,FALSE POSITIVE
5216727,1,FALSE POSITIVE
5218014,1,FALSE POSITIVE
9959545,1,FALSE POSITIVE
8179190,1,FALSE POSITIVE
9777724,1,FALSE POSITIVE
9072639,1,FALSE POSITIVE
8149484,1,FALSE POSITIVE
5035972,1,FALSE POSITIVE
11151677,1,FALSE POSITIVE
11037128,1,FALSE POSITIVE
8645191,1,FALSE POSITIVE
3866536,1,FALSE POSITIVE
4679314,1,FALSE POSITIVE
9642018,1,FALSE POSITIVE
7699298,1,FALSE POSITIVE
7281484,1,FALSE POSITIVE
4848115,1,FALSE POSITIVE
5991765,1,FALSE POSITIVE
3962872,1,FALSE POSITIVE
12108293,1,FALSE POSITIVE
10473272,1,FALSE POSITIVE
5817685,1,FALSE POSITIVE
8397947,1,FALSE POSITIVE
9910828,1,FALSE POSITIVE
10661917,1,FALSE POSITIVE
7799701,1,FALSE POSITIVE
4996558,1,FALSE POSITIVE
5006817,1,FALSE POSITIVE
5016163,1,FALSE POSITIVE
5039053,1,FALSE POSITIVE
5094412,1,FALSE POSITIVE
5113146,1,FALSE POSITIVE
7416306,1,FALSE POSITIVE
7458433,1,FALSE POSITIVE
7516073,1,FALSE POSITIVE
7538450,1,FALSE POSITIVE
7599004,1,FALSE POSITIVE
9418508,1,FALSE POSITIVE
9474485,1,FALSE POSITIVE
9489348,1,FALSE POSITIVE
12257851,1,FALSE POSITIVE
12265150,1,FALSE POSITIVE
12645761,1,FALSE POSITIVE
9214715,2,FALSE POSITIVE
9221398,1,FALSE POSITIVE
9411317,1,FALSE POSITIVE
9418619,1,FALSE POSITIVE
9532123,1,FALSE POSITIVE
9549471,1,FALSE POSITIVE
8590780,1,FALSE POSITIVE
11255761,1,FALSE POSITIVE
8702921,1,FALSE POSITIVE
8822421,1,FALSE POSITIVE
8957954,1,FALSE POSITIVE
3098194,1,FALSE POSITIVE
3102024,1,FALSE POSITIVE
3110937,1,FALSE POSITIVE
3115480,1,FALSE POSITIVE
3120320,1,FALSE POSITIVE
4446411,1,FALSE POSITIVE
4454219,1,FALSE POSITIVE
4456622,1,FALSE POSITIVE
4482738,1,FALSE POSITIVE
4484312,1,FALSE POSITIVE
4484356,1,FALSE POSITIVE
4489844,1,FALSE POSITIVE
5255552,1,FALSE POSITIVE
5266937,1,FALSE POSITIVE
5269407,1,FALSE POSITIVE
5272571,1,FALSE POSITIVE
5282656,1,FALSE POSITIVE
3834317,1,FALSE POSITIVE
8487805,1,FALSE POSITIVE
8128067,1,FALSE POSITIVE
10342248,1,FALSE POSITIVE
9777290,1,FALSE POSITIVE
6289344,1,FALSE POSITIVE
5218441,1,FALSE POSITIVE
9518651,1,FALSE POSITIVE
8308260,1,FALSE POSITIVE
8492101,1,FALSE POSITIVE
6343576,1,FALSE POSITIVE
7975727,1,FALSE POSITIVE
9640946,1,FALSE POSITIVE
9776186,1,FALSE POSITIVE
10220950,1,FALSE POSITIVE
4946049,1,FALSE POSITIVE
9094763,1,FALSE POSITIVE
4645833,1,FALSE POSITIVE
12021811,1,FALSE POSITIVE
3962684,1,FALSE POSITIVE
2437897,1,FALSE POSITIVE
9307966,1,FALSE POSITIVE
5130563,1,FALSE POSITIVE
5174677,1,FALSE POSITIVE
5199426,1,FALSE POSITIVE
5263802,1,FALSE POSITIVE
7658229,1,FALSE POSITIVE
7674050,1,FALSE POSITIVE
7700561,1,FALSE POSITIVE
9591728,1,FALSE POSITIVE
9594184,1,FALSE POSITIVE
9602595,1,FALSE POSITIVE
8621348,1,FALSE POSITIVE
9775475,1,FALSE POSITIVE
12736658,1,FALSE POSITIVE
2309587,1,FALSE POSITIVE
2445134,1,FALSE POSITIVE
3241344,1,FALSE POSITIVE
3347485,1,FALSE POSITIVE
3530668,1,FALSE POSITIVE
3532985,1,FALSE POSITIVE
9649222,1,FALSE POSITIVE
9664215,1,FALSE POSITIVE
9714358,1,FALSE POSITIVE
9851123,1,FALSE POSITIVE
9966115,1,FALSE POSITIVE
10026458,1,FALSE POSITIVE
8984706,1,FALSE POSITIVE
9101400,1,FALSE POSITIVE
9119652,1,FALSE POSITIVE
3127817,1,FALSE POSITIVE
3228740,1,FALSE POSITIVE
3230206,1,FALSE POSITIVE
3230227,1,FALSE POSITIVE
3241619,1,FALSE POSITIVE
3241662,1,FALSE POSITIVE
3245000,1,FALSE POSITIVE
4540632,1,FALSE POSITIVE
4544623,1,FALSE POSITIVE
4565985,1,FALSE POSITIVE
4569590,1,FALSE POSITIVE
4574310,1,FALSE POSITIVE
5284133,1,FALSE POSITIVE
5285607,1,FALSE POSITIVE
5286786,1,FALSE POSITIVE
5288543,1,FALSE POSITIVE
5294739,1,FALSE POSITIVE
7289157,1,FALSE POSITIVE
5078025,2,FALSE POSITIVE
5078025,2,FALSE POSITIVE
5632701,1,FALSE POSITIVE
10549924,1,FALSE POSITIVE
12418891,1,FALSE POSITIVE
5385410,1,FALSE POSITIVE
9910942,1,FALSE POSITIVE
10924340,1,FALSE POSITIVE
9899630,1,FALSE POSITIVE
10342316,1,FALSE POSITIVE
8219673,1,FALSE POSITIVE
5559651,1,FALSE POSITIVE
10407210,1,FALSE POSITIVE
8984755,1,FALSE POSITIVE
8940918,1,FALSE POSITIVE
4545926,1,FALSE POSITIVE
5119619,1,FALSE POSITIVE
11656302,1,FALSE POSITIVE
5769810,1,FALSE POSITIVE
1572948,1,FALSE POSITIVE
1725193,1,FALSE POSITIVE
5308777,1,FALSE POSITIVE
7743464,1,FALSE POSITIVE
7800285,1,FALSE POSITIVE
7837526,1,FALSE POSITIVE
9780149,1,FALSE POSITIVE
9786017,1,FALSE POSITIVE
9838414,1,FALSE POSITIVE
9839030,1,FALSE POSITIVE
9845931,1,FALSE POSITIVE
9847239,1,FALSE POSITIVE
9850843,1,FALSE POSITIVE
3831911,1,FALSE POSITIVE
3852258,1,FALSE POSITIVE
3858919,1,FALSE POSITIVE
3869326,1,FALSE POSITIVE
3971315,1,FALSE POSITIVE
4037428,1,FALSE POSITIVE
10139305,1,FALSE POSITIVE
10288922,1,FALSE POSITIVE
10659313,1,FALSE POSITIVE
10710755,1,FALSE POSITIVE
10727668,1,FALSE POSITIVE
10735519,1,FALSE POSITIVE
10935310,1,FALSE POSITIVE
9153823,1,FALSE POSITIVE
9282687,1,FALSE POSITIVE
9291629,1,FALSE POSITIVE
9343862,1,FALSE POSITIVE
9394605,1,FALSE POSITIVE
9471755,1,FALSE POSITIVE
9479460,1,FALSE POSITIVE
3247294,1,FALSE POSITIVE
3248332,1,FALSE POSITIVE
3323289,1,FALSE POSITIVE
3327980,1,FALSE POSITIVE
3329643,1,FALSE POSITIVE
4578594,1,FALSE POSITIVE
4587448,1,FALSE POSITIVE
4633434,1,FALSE POSITIVE
4661634,1,FALSE POSITIVE
4665989,1,FALSE POSITIVE
4671584,1,FALSE POSITIVE
5298620,1,FALSE POSITIVE
5300878,1,FALSE POSITIVE
5306862,1,FALSE POSITIVE
5308778,1,FALSE POSITIVE
5310435,1,FALSE POSITIVE
4678919,1,FALSE POSITIVE
5563080,1,FALSE POSITIVE
2695110,1,FALSE POSITIVE
6364067,1,FALSE POSITIVE
8953414,1,FALSE POSITIVE
8429668,1,FALSE POSITIVE
10729472,1,FALSE POSITIVE
9777200,1,FALSE POSITIVE
6126076,1,FALSE POSITIVE
10399321,1,FALSE POSITIVE
7285673,1,FALSE POSITIVE
5428471,1,FALSE POSITIVE
10130057,1,FALSE POSITIVE
4953173,1,FALSE POSITIVE
9007609,1,FALSE POSITIVE
3526331,1,FALSE POSITIVE
3445812,1,FALSE POSITIVE
1870398,1,FALSE POSITIVE
2010607,1,FALSE POSITIVE
2165352,1,FALSE POSITIVE
2305255,1,FALSE POSITIVE
5467126,1,FALSE POSITIVE
5470851,1,FALSE POSITIVE
5471108,1,FALSE POSITIVE
5565261,1,FALSE POSITIVE
7101828,1,FALSE POSITIVE
7885558,1,FALSE POSITIVE
7916058,1,FALSE POSITIVE
7938499,1,FALSE POSITIVE
9896438,1,FALSE POSITIVE
9899514,1,FALSE POSITIVE
8773869,1,FALSE POSITIVE
9899607,1,FALSE POSITIVE
9908486,1,FALSE POSITIVE
9911112,1,FALSE POSITIVE
4049124,1,FALSE POSITIVE
4275328,1,FALSE POSITIVE
4753561,1,FALSE POSITIVE
4912991,1,FALSE POSITIVE
5036966,1,FALSE POSITIVE
5254230,1,FALSE POSITIVE
11021252,1,FALSE POSITIVE
11404644,1,FALSE POSITIVE
11408935,1,FALSE POSITIVE
11519226,1,FALSE POSITIVE
11756821,1,FALSE POSITIVE
9549472,1,FALSE POSITIVE
9576197,1,FALSE POSITIVE
9579860,1,FALSE POSITIVE
9767392,1,FALSE POSITIVE
3335816,1,FALSE POSITIVE
3337438,1,FALSE POSITIVE
3337548,1,FALSE POSITIVE
3339538,1,FALSE POSITIVE
3341934,1,FALSE POSITIVE
3343866,1,FALSE POSITIVE
4678171,1,FALSE POSITIVE
4681152,1,FALSE POSITIVE
4725292,1,FALSE POSITIVE
4729553,1,FALSE POSITIVE
4736208,1,FALSE POSITIVE
4737302,1,FALSE POSITIVE
4739194,1,FALSE POSITIVE
5343976,1,FALSE POSITIVE
5347537,1,FALSE POSITIVE
5347784,1,FALSE POSITIVE
5359678,1,FALSE POSITIVE
5385469,1,FALSE POSITIVE
5385667,1,FALSE POSITIVE
1724513,1,FALSE POSITIVE
9535876,1,FALSE POSITIVE
7816665,1,FALSE POSITIVE
9535881,1,FALSE POSITIVE
11616596,1,FALSE POSITIVE
9240664,1,FALSE POSITIVE
7281411,1,FALSE POSITIVE
6528141,1,FALSE POSITIVE
7211879,1,FALSE POSITIVE
11912987,1,FALSE POSITIVE
5872150,2,FALSE POSITIVE
8652360,2,FALSE POSITIVE
8652360,2,FALSE POSITIVE
8453851,1,FALSE POSITIVE
9838608,1,FALSE POSITIVE
4247811,1,FALSE POSITIVE
6543645,1,FALSE POSITIVE
3857860,1,FALSE POSITIVE
4843592,1,FALSE POSITIVE
8960918,1,FALSE POSITIVE
4647662,1,FALSE POSITIVE
2305543,1,FALSE POSITIVE
2309910,1,FALSE POSITIVE
2437209,1,FALSE POSITIVE
2438406,1,FALSE POSITIVE
2569488,1,FALSE POSITIVE
5650420,1,FALSE POSITIVE
5653152,1,FALSE POSITIVE
5021176,1,FALSE POSITIVE
5653163,1,FALSE POSITIVE
5734702,1,FALSE POSITIVE
5817712,1,FALSE POSITIVE
5858519,1,FALSE POSITIVE
7941635,1,FALSE POSITIVE
8016211,1,FALSE POSITIVE
8029848,1,FALSE POSITIVE
9934274,1,FALSE POSITIVE
9941387,1,FALSE POSITIVE
9941550,1,FALSE POSITIVE
9954225,1,FALSE POSITIVE
9957659,1,FALSE POSITIVE
5385139,1,FALSE POSITIVE
5385150,1,FALSE POSITIVE
5385269,1,FALSE POSITIVE
5385509,1,FALSE POSITIVE
5385566,1,FALSE POSITIVE
5385773,1,FALSE POSITIVE
5386163,1,FALSE POSITIVE
11769146,1,FALSE POSITIVE
11812199,1,FALSE POSITIVE
11826400,1,FALSE POSITIVE
12010534,1,FALSE POSITIVE
2019477,1,FALSE POSITIVE
9774400,1,FALSE POSITIVE
9839081,1,FALSE POSITIVE
10228942,1,FALSE POSITIVE
10341878,1,FALSE POSITIVE
10357831,1,FALSE POSITIVE
3541800,1,FALSE POSITIVE
3352751,1,FALSE POSITIVE
3427776,1,FALSE POSITIVE
3437739,1,FALSE POSITIVE
4739565,1,FALSE POSITIVE
4740688,1,FALSE POSITIVE
4753988,1,FALSE POSITIVE
4757331,1,FALSE POSITIVE
4758350,1,FALSE POSITIVE
4758368,1,FALSE POSITIVE
5389184,1,FALSE POSITIVE
5393558,1,FALSE POSITIVE
5397905,1,FALSE POSITIVE
5444392,1,FALSE POSITIVE
5460835,1,FALSE POSITIVE
7259249,1,FALSE POSITIVE
9640924,1,FALSE POSITIVE
9593773,1,FALSE POSITIVE
11872139,1,FALSE POSITIVE
2708221,1,FALSE POSITIVE
4157052,1,FALSE POSITIVE
10006641,1,FALSE POSITIVE
10815916,1,FALSE POSITIVE
8955709,1,FALSE POSITIVE
10407086,1,FALSE POSITIVE
6929285,1,FALSE POSITIVE
9602775,1,FALSE POSITIVE
4851145,1,FALSE POSITIVE
10292540,1,FALSE POSITIVE
8043721,1,FALSE POSITIVE
9777556,1,FALSE POSITIVE
10753922,1,FALSE POSITIVE
2569516,1,FALSE POSITIVE
2570432,1,FALSE POSITIVE
2574543,1,FALSE POSITIVE
2578811,1,FALSE POSITIVE
2707916,1,FALSE POSITIVE
2708270,1,FALSE POSITIVE
5905728,1,FALSE POSITIVE
5963591,1,FALSE POSITIVE
5980354,1,FALSE POSITIVE
5981058,1,FALSE POSITIVE
8043968,1,FALSE POSITIVE
8075618,1,FALSE POSITIVE
8108437,1,FALSE POSITIVE
9957668,1,FALSE POSITIVE
9962595,1,FALSE POSITIVE
10002266,1,FALSE POSITIVE
10006096,1,FALSE POSITIVE
5470960,1,FALSE POSITIVE
5471068,1,FALSE POSITIVE
5471192,1,FALSE POSITIVE
5471217,1,FALSE POSITIVE
5471769,1,FALSE POSITIVE
5471770,1,FALSE POSITIVE
2161623,1,FALSE POSITIVE
2707097,1,FALSE POSITIVE
2719873,1,FALSE POSITIVE
2997455,1,FALSE POSITIVE
3003991,1,FALSE POSITIVE
3229028,1,FALSE POSITIVE
3230787,1,FALSE POSITIVE
10385682,1,FALSE POSITIVE
12316431,1,FALSE POSITIVE
10483644,1,FALSE POSITIVE
10601549,1,FALSE POSITIVE
10614158,1,FALSE POSITIVE
10728219,1,FALSE POSITIVE
3440230,1,FALSE POSITIVE
3441340,1,FALSE POSITIVE
3448323,1,FALSE POSITIVE
3458919,1,FALSE POSITIVE
3542573,1,FALSE POSITIVE
3543270,1,FALSE POSITIVE
4768756,1,FALSE POSITIVE
4769824,1,FALSE POSITIVE
4773155,1,FALSE POSITIVE
4839180,1,FALSE POSITIVE
4840263,1,FALSE POSITIVE
4840818,1,FALSE POSITIVE
4847832,1,FALSE POSITIVE
5462901,1,FALSE POSITIVE
5471010,1,FALSE POSITIVE
5471415,1,FALSE POSITIVE
5471480,1,FALSE POSITIVE
5475712,1,FALSE POSITIVE
9777757,1,FALSE POSITIVE
5097454,1,FALSE POSITIVE
5040223,1,FALSE POSITIVE
8509346,1,FALSE POSITIVE
8517433,1,FALSE POSITIVE
8526387,1,FALSE POSITIVE
8543278,1,FALSE POSITIVE
8552500,1,FALSE POSITIVE
8552540,1,FALSE POSITIVE
9291748,1,FALSE POSITIVE
9328852,1,FALSE POSITIVE
9328864,1,FALSE POSITIVE
9334490,1,FALSE POSITIVE
10014702,1,FALSE POSITIVE
10020423,1,FALSE POSITIVE
10026136,1,FALSE POSITIVE
10026457,1,FALSE POSITIVE
10849244,1,FALSE POSITIVE
10857589,1,FALSE POSITIVE
10867017,1,FALSE POSITIVE
